DateKey,FullDate,Year,Quarter,Month,MonthName
20130327,2013-03-27,2013,1,3,March
20130403,2013-04-03,2013,2,4,April
20130405,2013-04-05,2013,2,4,April
20130410,2013-04-10,2013,2,4,April
20130411,2013-04-11,2013,2,4,April
20130412,2013-04-12,2013,2,4,April
20130418,2013-04-18,2013,2,4,April
20130419,2013-04-19,2013,2,4,April
20130420,2013-04-20,2013,2,4,April
20130425,2013-04-25,2013,2,4,April
20130426,2013-04-26,2013,2,4,April
20130501,2013-05-01,2013,2,5,May
20130503,2013-05-03,2013,2,5,May
20130505,2013-05-05,2013,2,5,May
20130509,2013-05-09,2013,2,5,May
20130510,2013-05-10,2013,2,5,May
20130515,2013-05-15,2013,2,5,May
20130516,2013-05-16,2013,2,5,May
20130517,2013-05-17,2013,2,5,May
20130521,2013-05-21,2013,2,5,May
20130529,2013-05-29,2013,2,5,May
20130530,2013-05-30,2013,2,5,May
20130531,2013-05-31,2013,2,5,May
20130601,2013-06-01,2013,2,6,June
20130606,2013-06-06,2013,2,6,June
20130607,2013-06-07,2013,2,6,June
20130612,2013-06-12,2013,2,6,June
20130613,2013-06-13,2013,2,6,June
20130614,2013-06-14,2013,2,6,June
20130620,2013-06-20,2013,2,6,June
20130625,2013-06-25,2013,2,6,June
20130627,2013-06-27,2013,2,6,June
20130628,2013-06-28,2013,2,6,June
20130703,2013-07-03,2013,3,7,July
20130709,2013-07-09,2013,3,7,July
20130711,2013-07-11,2013,3,7,July
20130717,2013-07-17,2013,3,7,July
20130718,2013-07-18,2013,3,7,July
20130720,2013-07-20,2013,3,7,July
20130723,2013-07-23,2013,3,7,July
20130724,2013-07-24,2013,3,7,July
20130725,2013-07-25,2013,3,7,July
20130726,2013-07-26,2013,3,7,July
20130729,2013-07-29,2013,3,7,July
20130730,2013-07-30,2013,3,7,July
20130801,2013-08-01,2013,3,8,August
20130802,2013-08-02,2013,3,8,August
20130807,2013-08-07,2013,3,8,August
20130809,2013-08-09,2013,3,8,August
20130810,2013-08-10,2013,3,8,August
20130811,2013-08-11,2013,3,8,August
20130816,2013-08-16,2013,3,8,August
20130821,2013-08-21,2013,3,8,August
20130822,2013-08-22,2013,3,8,August
20130823,2013-08-23,2013,3,8,August
20130826,2013-08-26,2013,3,8,August
20130828,2013-08-28,2013,3,8,August
20130829,2013-08-29,2013,3,8,August
20130830,2013-08-30,2013,3,8,August
20130902,2013-09-02,2013,3,9,September
20130905,2013-09-05,2013,3,9,September
20130906,2013-09-06,2013,3,9,September
20130907,2013-09-07,2013,3,9,September
20130908,2013-09-08,2013,3,9,September
20130910,2013-09-10,2013,3,9,September
20130912,2013-09-12,2013,3,9,September
20130913,2013-09-13,2013,3,9,September
20130917,2013-09-17,2013,3,9,September
20130918,2013-09-18,2013,3,9,September
20130919,2013-09-19,2013,3,9,September
20130920,2013-09-20,2013,3,9,September
20130921,2013-09-21,2013,3,9,September
20130924,2013-09-24,2013,3,9,September
20130925,2013-09-25,2013,3,9,September
20130926,2013-09-26,2013,3,9,September
20130927,2013-09-27,2013,3,9,September
20130928,2013-09-28,2013,3,9,September
20131004,2013-10-04,2013,4,10,October
20131005,2013-10-05,2013,4,10,October
20131006,2013-10-06,2013,4,10,October
20131009,2013-10-09,2013,4,10,October
20131010,2013-10-10,2013,4,10,October
20131011,2013-10-11,2013,4,10,October
20131013,2013-10-13,2013,4,10,October
20131016,2013-10-16,2013,4,10,October
20131018,2013-10-18,2013,4,10,October
20131022,2013-10-22,2013,4,10,October
20131023,2013-10-23,2013,4,10,October
20131025,2013-10-25,2013,4,10,October
20131027,2013-10-27,2013,4,10,October
20131029,2013-10-29,2013,4,10,October
20131030,2013-10-30,2013,4,10,October
20131031,2013-10-31,2013,4,10,October
20131101,2013-11-01,2013,4,11,November
20131108,2013-11-08,2013,4,11,November
20131115,2013-11-15,2013,4,11,November
20131116,2013-11-16,2013,4,11,November
20131121,2013-11-21,2013,4,11,November
20131122,2013-11-22,2013,4,11,November
20131127,2013-11-27,2013,4,11,November
20131129,2013-11-29,2013,4,11,November
20131204,2013-12-04,2013,4,12,December
20131205,2013-12-05,2013,4,12,December
20131206,2013-12-06,2013,4,12,December
20131211,2013-12-11,2013,4,12,December
20131212,2013-12-12,2013,4,12,December
20131213,2013-12-13,2013,4,12,December
20131218,2013-12-18,2013,4,12,December
20131224,2013-12-24,2013,4,12,December
20131225,2013-12-25,2013,4,12,December
20131226,2013-12-26,2013,4,12,December
20131227,2013-12-27,2013,4,12,December
20131229,2013-12-29,2013,4,12,December
20131231,2013-12-31,2013,4,12,December
20140101,2014-01-01,2014,1,1,January
20140106,2014-01-06,2014,1,1,January
20140107,2014-01-07,2014,1,1,January
20140108,2014-01-08,2014,1,1,January
20140110,2014-01-10,2014,1,1,January
20140111,2014-01-11,2014,1,1,January
20140115,2014-01-15,2014,1,1,January
20140117,2014-01-17,2014,1,1,January
20140118,2014-01-18,2014,1,1,January
20140120,2014-01-20,2014,1,1,January
20140121,2014-01-21,2014,1,1,January
20140122,2014-01-22,2014,1,1,January
20140124,2014-01-24,2014,1,1,January
20140126,2014-01-26,2014,1,1,January
20140129,2014-01-29,2014,1,1,January
20140130,2014-01-30,2014,1,1,January
20140206,2014-02-06,2014,1,2,February
20140207,2014-02-07,2014,1,2,February
20140212,2014-02-12,2014,1,2,February
20140213,2014-02-13,2014,1,2,February
20140214,2014-02-14,2014,1,2,February
20140218,2014-02-18,2014,1,2,February
20140226,2014-02-26,2014,1,2,February
20140228,2014-02-28,2014,1,2,February
20140304,2014-03-04,2014,1,3,March
20140305,2014-03-05,2014,1,3,March
20140307,2014-03-07,2014,1,3,March
20140308,2014-03-08,2014,1,3,March
20140310,2014-03-10,2014,1,3,March
20140312,2014-03-12,2014,1,3,March
20140313,2014-03-13,2014,1,3,March
20140314,2014-03-14,2014,1,3,March
20140315,2014-03-15,2014,1,3,March
20140319,2014-03-19,2014,1,3,March
20140320,2014-03-20,2014,1,3,March
20140325,2014-03-25,2014,1,3,March
20140328,2014-03-28,2014,1,3,March
20140329,2014-03-29,2014,1,3,March
20140404,2014-04-04,2014,2,4,April
20140405,2014-04-05,2014,2,4,April
20140411,2014-04-11,2014,2,4,April
20140415,2014-04-15,2014,2,4,April
20140416,2014-04-16,2014,2,4,April
20140417,2014-04-17,2014,2,4,April
20140419,2014-04-19,2014,2,4,April
20140420,2014-04-20,2014,2,4,April
20140422,2014-04-22,2014,2,4,April
20140425,2014-04-25,2014,2,4,April
20140426,2014-04-26,2014,2,4,April
20140430,2014-04-30,2014,2,4,April
20140501,2014-05-01,2014,2,5,May
20140502,2014-05-02,2014,2,5,May
20140508,2014-05-08,2014,2,5,May
20140509,2014-05-09,2014,2,5,May
20140514,2014-05-14,2014,2,5,May
20140515,2014-05-15,2014,2,5,May
20140516,2014-05-16,2014,2,5,May
20140518,2014-05-18,2014,2,5,May
20140520,2014-05-20,2014,2,5,May
20140521,2014-05-21,2014,2,5,May
20140522,2014-05-22,2014,2,5,May
20140526,2014-05-26,2014,2,5,May
20140527,2014-05-27,2014,2,5,May
20140528,2014-05-28,2014,2,5,May
20140601,2014-06-01,2014,2,6,June
20140605,2014-06-05,2014,2,6,June
20140606,2014-06-06,2014,2,6,June
20140612,2014-06-12,2014,2,6,June
20140613,2014-06-13,2014,2,6,June
20140614,2014-06-14,2014,2,6,June
20140615,2014-06-15,2014,2,6,June
20140619,2014-06-19,2014,2,6,June
20140620,2014-06-20,2014,2,6,June
20140622,2014-06-22,2014,2,6,June
20140624,2014-06-24,2014,2,6,June
20140625,2014-06-25,2014,2,6,June
20140626,2014-06-26,2014,2,6,June
20140627,2014-06-27,2014,2,6,June
20140701,2014-07-01,2014,3,7,July
20140702,2014-07-02,2014,3,7,July
20140703,2014-07-03,2014,3,7,July
20140711,2014-07-11,2014,3,7,July
20140713,2014-07-13,2014,3,7,July
20140714,2014-07-14,2014,3,7,July
20140717,2014-07-17,2014,3,7,July
20140718,2014-07-18,2014,3,7,July
20140720,2014-07-20,2014,3,7,July
20140721,2014-07-21,2014,3,7,July
20140723,2014-07-23,2014,3,7,July
20140725,2014-07-25,2014,3,7,July
20140726,2014-07-26,2014,3,7,July
20140730,2014-07-30,2014,3,7,July
20140801,2014-08-01,2014,3,8,August
20140804,2014-08-04,2014,3,8,August
20140805,2014-08-05,2014,3,8,August
20140806,2014-08-06,2014,3,8,August
20140807,2014-08-07,2014,3,8,August
20140808,2014-08-08,2014,3,8,August
20140811,2014-08-11,2014,3,8,August
20140813,2014-08-13,2014,3,8,August
20140814,2014-08-14,2014,3,8,August
20140818,2014-08-18,2014,3,8,August
20140820,2014-08-20,2014,3,8,August
20140821,2014-08-21,2014,3,8,August
20140822,2014-08-22,2014,3,8,August
20140827,2014-08-27,2014,3,8,August
20140828,2014-08-28,2014,3,8,August
20140830,2014-08-30,2014,3,8,August
20140903,2014-09-03,2014,3,9,September
20140904,2014-09-04,2014,3,9,September
20140905,2014-09-05,2014,3,9,September
20140906,2014-09-06,2014,3,9,September
20140907,2014-09-07,2014,3,9,September
20140908,2014-09-08,2014,3,9,September
20140910,2014-09-10,2014,3,9,September
20140911,2014-09-11,2014,3,9,September
20140912,2014-09-12,2014,3,9,September
20140918,2014-09-18,2014,3,9,September
20140919,2014-09-19,2014,3,9,September
20140923,2014-09-23,2014,3,9,September
20140924,2014-09-24,2014,3,9,September
20140927,2014-09-27,2014,3,9,September
20141001,2014-10-01,2014,4,10,October
20141002,2014-10-02,2014,4,10,October
20141003,2014-10-03,2014,4,10,October
20141008,2014-10-08,2014,4,10,October
20141009,2014-10-09,2014,4,10,October
20141010,2014-10-10,2014,4,10,October
20141011,2014-10-11,2014,4,10,October
20141015,2014-10-15,2014,4,10,October
20141016,2014-10-16,2014,4,10,October
20141017,2014-10-17,2014,4,10,October
20141019,2014-10-19,2014,4,10,October
20141021,2014-10-21,2014,4,10,October
20141023,2014-10-23,2014,4,10,October
20141024,2014-10-24,2014,4,10,October
20141031,2014-10-31,2014,4,10,October
20141103,2014-11-03,2014,4,11,November
20141105,2014-11-05,2014,4,11,November
20141107,2014-11-07,2014,4,11,November
20141108,2014-11-08,2014,4,11,November
20141112,2014-11-12,2014,4,11,November
20141114,2014-11-14,2014,4,11,November
20141115,2014-11-15,2014,4,11,November
20141118,2014-11-18,2014,4,11,November
20141120,2014-11-20,2014,4,11,November
20141122,2014-11-22,2014,4,11,November
20141126,2014-11-26,2014,4,11,November
20141127,2014-11-27,2014,4,11,November
20141201,2014-12-01,2014,4,12,December
20141203,2014-12-03,2014,4,12,December
20141204,2014-12-04,2014,4,12,December
20141205,2014-12-05,2014,4,12,December
20141210,2014-12-10,2014,4,12,December
20141211,2014-12-11,2014,4,12,December
20141212,2014-12-12,2014,4,12,December
20141216,2014-12-16,2014,4,12,December
20141217,2014-12-17,2014,4,12,December
20141219,2014-12-19,2014,4,12,December
20141223,2014-12-23,2014,4,12,December
20141224,2014-12-24,2014,4,12,December
20141225,2014-12-25,2014,4,12,December
20141230,2014-12-30,2014,4,12,December
20150101,2015-01-01,2015,1,1,January
20150110,2015-01-10,2015,1,1,January
20150113,2015-01-13,2015,1,1,January
20150114,2015-01-14,2015,1,1,January
20150116,2015-01-16,2015,1,1,January
20150121,2015-01-21,2015,1,1,January
20150123,2015-01-23,2015,1,1,January
20150124,2015-01-24,2015,1,1,January
20150129,2015-01-29,2015,1,1,January
20150130,2015-01-30,2015,1,1,January
20150204,2015-02-04,2015,1,2,February
20150205,2015-02-05,2015,1,2,February
20150207,2015-02-07,2015,1,2,February
20150208,2015-02-08,2015,1,2,February
20150209,2015-02-09,2015,1,2,February
20150210,2015-02-10,2015,1,2,February
20150211,2015-02-11,2015,1,2,February
20150212,2015-02-12,2015,1,2,February
20150213,2015-02-13,2015,1,2,February
20150216,2015-02-16,2015,1,2,February
20150219,2015-02-19,2015,1,2,February
20150220,2015-02-20,2015,1,2,February
20150225,2015-02-25,2015,1,2,February
20150226,2015-02-26,2015,1,2,February
20150227,2015-02-27,2015,1,2,February
20150304,2015-03-04,2015,1,3,March
20150305,2015-03-05,2015,1,3,March
20150306,2015-03-06,2015,1,3,March
20150310,2015-03-10,2015,1,3,March
20150311,2015-03-11,2015,1,3,March
20150312,2015-03-12,2015,1,3,March
20150313,2015-03-13,2015,1,3,March
20150315,2015-03-15,2015,1,3,March
20150318,2015-03-18,2015,1,3,March
20150319,2015-03-19,2015,1,3,March
20150320,2015-03-20,2015,1,3,March
20150326,2015-03-26,2015,1,3,March
20150401,2015-04-01,2015,2,4,April
20150403,2015-04-03,2015,2,4,April
20150408,2015-04-08,2015,2,4,April
20150409,2015-04-09,2015,2,4,April
20150410,2015-04-10,2015,2,4,April
20150416,2015-04-16,2015,2,4,April
20150417,2015-04-17,2015,2,4,April
20150422,2015-04-22,2015,2,4,April
20150423,2015-04-23,2015,2,4,April
20150424,2015-04-24,2015,2,4,April
20150507,2015-05-07,2015,2,5,May
20150508,2015-05-08,2015,2,5,May
20150513,2015-05-13,2015,2,5,May
20150515,2015-05-15,2015,2,5,May
20150519,2015-05-19,2015,2,5,May
20150521,2015-05-21,2015,2,5,May
20150527,2015-05-27,2015,2,5,May
20150604,2015-06-04,2015,2,6,June
20150605,2015-06-05,2015,2,6,June
20150609,2015-06-09,2015,2,6,June
20150615,2015-06-15,2015,2,6,June
20150617,2015-06-17,2015,2,6,June
20150618,2015-06-18,2015,2,6,June
20150619,2015-06-19,2015,2,6,June
20150623,2015-06-23,2015,2,6,June
20150625,2015-06-25,2015,2,6,June
20150626,2015-06-26,2015,2,6,June
20150701,2015-07-01,2015,3,7,July
20150703,2015-07-03,2015,3,7,July
20150707,2015-07-07,2015,3,7,July
20150709,2015-07-09,2015,3,7,July
20150710,2015-07-10,2015,3,7,July
20150714,2015-07-14,2015,3,7,July
20150716,2015-07-16,2015,3,7,July
20150717,2015-07-17,2015,3,7,July
20150723,2015-07-23,2015,3,7,July
20150724,2015-07-24,2015,3,7,July
20150728,2015-07-28,2015,3,7,July
20150729,2015-07-29,2015,3,7,July
20150730,2015-07-30,2015,3,7,July
20150731,2015-07-31,2015,3,7,July
20150805,2015-08-05,2015,3,8,August
20150806,2015-08-06,2015,3,8,August
20150807,2015-08-07,2015,3,8,August
20150813,2015-08-13,2015,3,8,August
20150814,2015-08-14,2015,3,8,August
20150819,2015-08-19,2015,3,8,August
20150821,2015-08-21,2015,3,8,August
20150826,2015-08-26,2015,3,8,August
20150827,2015-08-27,2015,3,8,August
20150828,2015-08-28,2015,3,8,August
20150829,2015-08-29,2015,3,8,August
20150830,2015-08-30,2015,3,8,August
20150831,2015-08-31,2015,3,8,August
20150901,2015-09-01,2015,3,9,September
20150903,2015-09-03,2015,3,9,September
20150904,2015-09-04,2015,3,9,September
20150909,2015-09-09,2015,3,9,September
20150910,2015-09-10,2015,3,9,September
20150911,2015-09-11,2015,3,9,September
20150914,2015-09-14,2015,3,9,September
20150916,2015-09-16,2015,3,9,September
20150917,2015-09-17,2015,3,9,September
20150918,2015-09-18,2015,3,9,September
20150921,2015-09-21,2015,3,9,September
20150924,2015-09-24,2015,3,9,September
20150925,2015-09-25,2015,3,9,September
20150929,2015-09-29,2015,3,9,September
20150930,2015-09-30,2015,3,9,September
20151001,2015-10-01,2015,4,10,October
20151002,2015-10-02,2015,4,10,October
20151008,2015-10-08,2015,4,10,October
20151009,2015-10-09,2015,4,10,October
20151013,2015-10-13,2015,4,10,October
20151014,2015-10-14,2015,4,10,October
20151015,2015-10-15,2015,4,10,October
20151016,2015-10-16,2015,4,10,October
20151020,2015-10-20,2015,4,10,October
20151021,2015-10-21,2015,4,10,October
20151022,2015-10-22,2015,4,10,October
20151023,2015-10-23,2015,4,10,October
20151026,2015-10-26,2015,4,10,October
20151027,2015-10-27,2015,4,10,October
20151030,2015-10-30,2015,4,10,October
20151105,2015-11-05,2015,4,11,November
20151106,2015-11-06,2015,4,11,November
20151110,2015-11-10,2015,4,11,November
20151112,2015-11-12,2015,4,11,November
20151113,2015-11-13,2015,4,11,November
20151114,2015-11-14,2015,4,11,November
20151118,2015-11-18,2015,4,11,November
20151120,2015-11-20,2015,4,11,November
20151125,2015-11-25,2015,4,11,November
20151126,2015-11-26,2015,4,11,November
20151203,2015-12-03,2015,4,12,December
20151204,2015-12-04,2015,4,12,December
20151211,2015-12-11,2015,4,12,December
20151212,2015-12-12,2015,4,12,December
20151217,2015-12-17,2015,4,12,December
20151219,2015-12-19,2015,4,12,December
20151224,2015-12-24,2015,4,12,December
20151225,2015-12-25,2015,4,12,December
20151230,2015-12-30,2015,4,12,December
20160101,2016-01-01,2016,1,1,January
20160105,2016-01-05,2016,1,1,January
20160107,2016-01-07,2016,1,1,January
20160108,2016-01-08,2016,1,1,January
20160113,2016-01-13,2016,1,1,January
20160114,2016-01-14,2016,1,1,January
20160121,2016-01-21,2016,1,1,January
20160122,2016-01-22,2016,1,1,January
20160123,2016-01-23,2016,1,1,January
20160125,2016-01-25,2016,1,1,January
20160128,2016-01-28,2016,1,1,January
20160202,2016-02-02,2016,1,2,February
20160204,2016-02-04,2016,1,2,February
20160205,2016-02-05,2016,1,2,February
20160206,2016-02-06,2016,1,2,February
20160209,2016-02-09,2016,1,2,February
20160212,2016-02-12,2016,1,2,February
20160218,2016-02-18,2016,1,2,February
20160219,2016-02-19,2016,1,2,February
20160225,2016-02-25,2016,1,2,February
20160226,2016-02-26,2016,1,2,February
20160302,2016-03-02,2016,1,3,March
20160304,2016-03-04,2016,1,3,March
20160309,2016-03-09,2016,1,3,March
20160310,2016-03-10,2016,1,3,March
20160311,2016-03-11,2016,1,3,March
20160317,2016-03-17,2016,1,3,March
20160323,2016-03-23,2016,1,3,March
20160329,2016-03-29,2016,1,3,March
20160331,2016-03-31,2016,1,3,March
20160401,2016-04-01,2016,2,4,April
20160406,2016-04-06,2016,2,4,April
20160407,2016-04-07,2016,2,4,April
20160414,2016-04-14,2016,2,4,April
20160415,2016-04-15,2016,2,4,April
20160421,2016-04-21,2016,2,4,April
20160427,2016-04-27,2016,2,4,April
20160429,2016-04-29,2016,2,4,April
20160503,2016-05-03,2016,2,5,May
20160504,2016-05-04,2016,2,5,May
20160505,2016-05-05,2016,2,5,May
20160506,2016-05-06,2016,2,5,May
20160511,2016-05-11,2016,2,5,May
20160512,2016-05-12,2016,2,5,May
20160513,2016-05-13,2016,2,5,May
20160518,2016-05-18,2016,2,5,May
20160520,2016-05-20,2016,2,5,May
20160525,2016-05-25,2016,2,5,May
20160601,2016-06-01,2016,2,6,June
20160602,2016-06-02,2016,2,6,June
20160608,2016-06-08,2016,2,6,June
20160615,2016-06-15,2016,2,6,June
20160618,2016-06-18,2016,2,6,June
20160622,2016-06-22,2016,2,6,June
20160624,2016-06-24,2016,2,6,June
20160629,2016-06-29,2016,2,6,June
20160707,2016-07-07,2016,3,7,July
20160708,2016-07-08,2016,3,7,July
20160711,2016-07-11,2016,3,7,July
20160713,2016-07-13,2016,3,7,July
20160714,2016-07-14,2016,3,7,July
20160721,2016-07-21,2016,3,7,July
20160722,2016-07-22,2016,3,7,July
20160727,2016-07-27,2016,3,7,July
20160728,2016-07-28,2016,3,7,July
20160729,2016-07-29,2016,3,7,July
20160802,2016-08-02,2016,3,8,August
20160810,2016-08-10,2016,3,8,August
20160817,2016-08-17,2016,3,8,August
20160826,2016-08-26,2016,3,8,August
20160902,2016-09-02,2016,3,9,September
20160909,2016-09-09,2016,3,9,September
20160916,2016-09-16,2016,3,9,September
20161002,2016-10-02,2016,4,10,October
20170203,2017-02-03,2017,1,2,February
